route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
601-13183,JUNE24-D08CAR-3_Sunday,70601000010755-JUNE24,,0,6010101,6010001_JUNE24,59784774-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000010655-JUNE24,,0,6010200,6010001_JUNE24,59784775-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000010635-JUNE24,,0,6010101,6010001_JUNE24,59784776-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020600-JUNE24,,1,6010200,6010002_JUNE24,59784777-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020620-JUNE24,,1,6010101,6010002_JUNE24,59784778-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000010615-JUNE24,,0,6010200,6010001_JUNE24,59784779-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020540-JUNE24,,1,6010101,6010002_JUNE24,59784780-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020640-JUNE24,,1,6010200,6010002_JUNE24,59784781-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020658-JUNE24,,1,6010101,6010002_JUNE24,59784782-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020820-JUNE24,,1,6010101,6010002_JUNE24,59784783-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020718-JUNE24,,1,6010200,6010002_JUNE24,59784784-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020800-JUNE24,,1,6010200,6010002_JUNE24,59784785-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020900-JUNE24,,1,6010101,6010002_JUNE24,59784786-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020739-JUNE24,,1,6010101,6010002_JUNE24,59784787-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021000-JUNE24,,1,6010200,6010002_JUNE24,59784788-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020840-JUNE24,,1,6010200,6010002_JUNE24,59784789-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020920-JUNE24,,1,6010200,6010002_JUNE24,59784790-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021040-JUNE24,,1,6010200,6010002_JUNE24,59784791-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000020940-JUNE24,,1,6010101,6010002_JUNE24,59784792-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021020-JUNE24,,1,6010101,6010002_JUNE24,59784793-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021100-JUNE24,,1,6010101,6010002_JUNE24,59784794-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021120-JUNE24,,1,6010200,6010002_JUNE24,59784795-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021200-JUNE24,,1,6010200,6010002_JUNE24,59784796-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021140-JUNE24,,1,6010101,6010002_JUNE24,59784797-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021400-JUNE24,,1,6010200,6010002_JUNE24,59784798-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021240-JUNE24,,1,6010200,6010002_JUNE24,59784799-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021220-JUNE24,,1,6010101,6010002_JUNE24,59784800-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021300-JUNE24,,1,6010101,6010002_JUNE24,59784801-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021320-JUNE24,,1,6010200,6010002_JUNE24,59784802-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021340-JUNE24,,1,6010101,6010002_JUNE24,59784803-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021500-JUNE24,,1,6010302,6010002_JUNE24,59784804-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021420-JUNE24,,1,6010302,6010002_JUNE24,59784805-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021540-JUNE24,,1,6010302,6010002_JUNE24,59784806-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021440-JUNE24,,1,6010402,6010002_JUNE24,59784807-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021520-JUNE24,,1,6010402,6010002_JUNE24,59784808-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021600-JUNE24,,1,6010402,6010002_JUNE24,59784809-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021620-JUNE24,,1,6010302,6010002_JUNE24,59784810-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021638-JUNE24,,1,6010402,6010002_JUNE24,59784811-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021718-JUNE24,,1,6010402,6010002_JUNE24,59784812-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021658-JUNE24,,1,6010302,6010002_JUNE24,59784813-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021820-JUNE24,,1,6010302,6010002_JUNE24,59784814-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021740-JUNE24,,1,6010302,6010002_JUNE24,59784815-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021940-JUNE24,,1,6010302,6010002_JUNE24,59784816-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000022000-JUNE24,,1,6010402,6010002_JUNE24,59784817-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021800-JUNE24,,1,6010402,6010002_JUNE24,59784818-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021900-JUNE24,,1,6010302,6010002_JUNE24,59784819-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021840-JUNE24,,1,6010402,6010002_JUNE24,59784820-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000021920-JUNE24,,1,6010402,6010002_JUNE24,59784821-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000022020-JUNE24,,1,6010302,6010002_JUNE24,59784822-JUNE24-D08CAR-3_Sunday
601-13183,JUNE24-D08CAR-3_Sunday,70601000022040-JUNE24,,1,6010402,6010002_JUNE24,59784823-JUNE24-D08CAR-3_Sunday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871900-JUNE24,,1,2940500,2300087_JUNE24,59790496-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000872135-JUNE24,,1,2300500,2300087_JUNE24,59790497-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000832037-JUNE24,,0,2300500,2300083_JUNE24,59790498-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000832128-JUNE24,,0,2300100,2300083_JUNE24,59790499-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831428-JUNE24,,0,2300702,2300083_JUNE24,59790500-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831209-JUNE24,,0,2940300,2300083_JUNE24,59790501-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831404-JUNE24,,0,2300400,2300083_JUNE24,59790502-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831339-JUNE24,,0,2300500,2300083_JUNE24,59790503-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831309-JUNE24,,0,2300200,2300083_JUNE24,59790504-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831139-JUNE24,,0,2300400,2300083_JUNE24,59790505-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831627-JUNE24,,0,2300400,2300083_JUNE24,59790506-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831040-JUNE24,,0,2300200,2300083_JUNE24,59790507-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831448-JUNE24,,0,2940300,2300083_JUNE24,59790508-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830843-JUNE24,,0,2300500,2300083_JUNE24,59790509-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830941-JUNE24,,0,0921400,2300083_JUNE24,59790510-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831710-JUNE24,,0,2940300,2300083_JUNE24,59790511-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830820-JUNE24,,0,2300200,2300083_JUNE24,59790512-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830740-JUNE24,,0,2940500,2300083_JUNE24,59790513-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831741-JUNE24,,0,2300300,2300083_JUNE24,59790514-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831811-JUNE24,,0,2240600,2300083_JUNE24,59790515-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831843-JUNE24,,0,2240300,2300083_JUNE24,59790516-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830640-JUNE24,,0,2240700,2300083_JUNE24,59790517-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831010-JUNE24,,0,2300300,2300083_JUNE24,59790518-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870649-JUNE24,,1,2240300,2300087_JUNE24,59790519-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831110-JUNE24,,0,2300500,2300083_JUNE24,59790520-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830720-JUNE24,,0,0921400,2300083_JUNE24,59790521-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870724-JUNE24,,1,2300500,2300087_JUNE24,59790522-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870957-JUNE24,,1,2300500,2300087_JUNE24,59790523-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870806-JUNE24,,1,0920700,2300087_JUNE24,59790524-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870826-JUNE24,,1,0921400,2300087_JUNE24,59790525-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870927-JUNE24,,1,2300200,2300087_JUNE24,59790526-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871156-JUNE24,,1,2300200,2300087_JUNE24,59790527-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871027-JUNE24,,1,2300400,2300087_JUNE24,59790528-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871255-JUNE24,,1,2300400,2300087_JUNE24,59790529-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871325-JUNE24,,1,2940300,2300087_JUNE24,59790530-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871057-JUNE24,,1,2940300,2300087_JUNE24,59790531-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871127-JUNE24,,1,2300300,2300087_JUNE24,59790532-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871355-JUNE24,,1,2300300,2300087_JUNE24,59790533-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871418-JUNE24,,1,2300200,2300087_JUNE24,59790534-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831526-JUNE24,,0,2300200,2300083_JUNE24,59790535-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871623-JUNE24,,1,2300300,2300087_JUNE24,59790536-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871724-JUNE24,,1,2240300,2300087_JUNE24,59790537-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871643-JUNE24,,1,2300200,2300087_JUNE24,59790538-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871438-JUNE24,,1,2240600,2300087_JUNE24,59790539-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871517-JUNE24,,1,2300400,2300087_JUNE24,59790540-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871754-JUNE24,,1,2300100,2300087_JUNE24,59790541-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871828-JUNE24,,1,2341500,2300087_JUNE24,59790542-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870631-JUNE24,,1,2940500,2300087_JUNE24,59790543-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000832227-JUNE24,,0,2300500,2300083_JUNE24,59790544-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000872225-JUNE24,,1,2300100,2300087_JUNE24,59790545-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831606-JUNE24,,0,2240300,2300083_JUNE24,59790546-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871226-JUNE24,,1,2300500,2300087_JUNE24,59790547-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831914-JUNE24,,0,2300100,2300083_JUNE24,59790548-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870857-JUNE24,,1,2300300,2300087_JUNE24,59790549-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870551-JUNE24,,1,0920700,2300087_JUNE24,59790550-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831239-JUNE24,,0,2300300,2300083_JUNE24,59790551-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830600-JUNE24,,0,0920800,2300083_JUNE24,59790552-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831952-JUNE24,,0,2341500,2300083_JUNE24,59790553-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871541-JUNE24,,1,2300702,2300087_JUNE24,59790554-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830913-JUNE24,,0,0920700,2300083_JUNE24,59790555-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870530-JUNE24,,1,0921000,2300087_JUNE24,59790556-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830530-JUNE24,,0,0920900,2300083_JUNE24,59790557-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871935-JUNE24,,1,2300500,2300087_JUNE24,59790558-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000872035-JUNE24,,1,2300100,2300087_JUNE24,59790559-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday-NOHOHS1-1011100,10230000831538-JUNE24,,0,2301002,2300083_JUNE24,59790560-JUNE24-D15CAR-1_Weekday-NOHOHS1-1011100
230-13183,JUNE24-D15CAR-1_Weekday-NOHOHS1-0100000,10230000831439-JUNE24,,0,2300802,2300083_JUNE24,59790561-JUNE24-D15CAR-1_Weekday-NOHOHS1-0100000
230-13183,JUNE24-D15CAR-1_Weekday-SAFEHS1-1011100,10230000911548-JUNE24,,1,2301102,2300091_JUNE24,59790562-JUNE24-D15CAR-1_Weekday-SAFEHS1-1011100
230-13183,JUNE24-D15CAR-1_Weekday,10230000830700-JUNE24,,0,0920700,2300083_JUNE24,59790563-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830800-JUNE24,,0,2240300,2300083_JUNE24,59790564-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870503-JUNE24,,1,0920800,2300087_JUNE24,59790565-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830453-JUNE24,,0,2240200,2300083_JUNE24,59790566-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831507-JUNE24,,0,2300300,2300083_JUNE24,59790567-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831546-JUNE24,,0,2240600,2300083_JUNE24,59790568-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000831648-JUNE24,,0,2300702,2300083_JUNE24,59790569-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000830620-JUNE24,,0,0921000,2300083_JUNE24,59790570-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871457-JUNE24,,1,2240300,2300087_JUNE24,59790571-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870611-JUNE24,,1,0921400,2300087_JUNE24,59790572-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870706-JUNE24,,1,2300200,2300087_JUNE24,59790573-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000870746-JUNE24,,1,2300601,2300087_JUNE24,59790574-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871603-JUNE24,,1,2940300,2300087_JUNE24,59790575-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday,10230000871703-JUNE24,,1,2240600,2300087_JUNE24,59790576-JUNE24-D15CAR-1_Weekday
230-13183,JUNE24-D15CAR-1_Weekday-SAFEHA0,10230000911325-JUNE24,,1,2300702,2300091_JUNE24,59790577-JUNE24-D15CAR-1_Weekday-SAFEHA0
230-13183,JUNE24-D15CAR-1_Weekday-NOHOHB0,10230000831333-JUNE24,,0,2300602,2300083_JUNE24,59790579-JUNE24-D15CAR-1_Weekday-NOHOHB0
230-13183,JUNE24-D15CAR-1_Weekday-SAFEHS1-0100000,10230000911443-JUNE24,,1,2300902,2300091_JUNE24,59790580-JUNE24-D15CAR-1_Weekday-SAFEHS1-0100000
218-13183,JUNE24-D95-2_Saturday,60218000310651-JUNE24,,1,2180100,2180031_JUNE24,59794142-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381655-JUNE24,,0,2180100,2180038_JUNE24,59794143-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381600-JUNE24,,0,2180200,2180038_JUNE24,59794144-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381410-JUNE24,,0,2180200,2180038_JUNE24,59794145-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000382130-JUNE24,,0,2180200,2180038_JUNE24,59794146-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381220-JUNE24,,0,2180200,2180038_JUNE24,59794147-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381750-JUNE24,,0,2180200,2180038_JUNE24,59794148-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000380935-JUNE24,,0,2180100,2180038_JUNE24,59794149-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381030-JUNE24,,0,2180200,2180038_JUNE24,59794150-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381315-JUNE24,,0,2180100,2180038_JUNE24,59794151-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381940-JUNE24,,0,2180200,2180038_JUNE24,59794152-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381845-JUNE24,,0,2180100,2180038_JUNE24,59794153-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000380650-JUNE24,,0,2180200,2180038_JUNE24,59794154-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000310556-JUNE24,,1,2180200,2180031_JUNE24,59794155-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000380745-JUNE24,,0,2180100,2180038_JUNE24,59794156-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000312136-JUNE24,,1,2180100,2180031_JUNE24,59794157-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000310841-JUNE24,,1,2180100,2180031_JUNE24,59794158-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000310936-JUNE24,,1,2180200,2180031_JUNE24,59794159-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311126-JUNE24,,1,2180200,2180031_JUNE24,59794160-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311221-JUNE24,,1,2180100,2180031_JUNE24,59794161-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311411-JUNE24,,1,2180100,2180031_JUNE24,59794162-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311601-JUNE24,,1,2180100,2180031_JUNE24,59794163-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311656-JUNE24,,1,2180200,2180031_JUNE24,59794164-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311751-JUNE24,,1,2180100,2180031_JUNE24,59794165-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311846-JUNE24,,1,2180200,2180031_JUNE24,59794166-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311941-JUNE24,,1,2180100,2180031_JUNE24,59794167-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311316-JUNE24,,1,2180200,2180031_JUNE24,59794168-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000380555-JUNE24,,0,2180100,2180038_JUNE24,59794169-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000382035-JUNE24,,0,2180100,2180038_JUNE24,59794170-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000380840-JUNE24,,0,2180200,2180038_JUNE24,59794171-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381505-JUNE24,,0,2180100,2180038_JUNE24,59794172-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000310746-JUNE24,,1,2180200,2180031_JUNE24,59794173-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000381125-JUNE24,,0,2180100,2180038_JUNE24,59794174-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311506-JUNE24,,1,2180200,2180031_JUNE24,59794175-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000312036-JUNE24,,1,2180200,2180031_JUNE24,59794176-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-2_Saturday,60218000311031-JUNE24,,1,2180100,2180031_JUNE24,59794178-JUNE24-D95-2_Saturday
218-13183,JUNE24-D95-3_Sunday,70218000320645-JUNE24,,1,2180100,2180032_JUNE24,59794183-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000381655-JUNE24,,0,2180100,2180038_JUNE24,59794184-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000381600-JUNE24,,0,2180200,2180038_JUNE24,59794185-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000391410-JUNE24,,0,2180200,2180039_JUNE24,59794186-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000382130-JUNE24,,0,2180200,2180038_JUNE24,59794187-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000391220-JUNE24,,0,2180200,2180039_JUNE24,59794188-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000381750-JUNE24,,0,2180200,2180038_JUNE24,59794189-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000390935-JUNE24,,0,2180100,2180039_JUNE24,59794190-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000391030-JUNE24,,0,2180200,2180039_JUNE24,59794191-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000391315-JUNE24,,0,2180100,2180039_JUNE24,59794192-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000381940-JUNE24,,0,2180200,2180038_JUNE24,59794193-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000381845-JUNE24,,0,2180100,2180038_JUNE24,59794194-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000390650-JUNE24,,0,2180200,2180039_JUNE24,59794195-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000310556-JUNE24,,1,2180200,2180031_JUNE24,59794196-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000390745-JUNE24,,0,2180100,2180039_JUNE24,59794197-JUNE24-D95-3_Sunday
218-13183,JUNE24-D95-3_Sunday,70218000312136-JUNE24,,1,2180100,2180031_JUNE24,59794198-JUNE24-D95-3_Sunday
